,time,discharge,u_error,l_error
453,04/09/2021,0.234777401,0.075337624,0.097387404
454,16/09/2021,0.172270306,0.069167438,0.077821431
455,22/09/2021,0.188668623,0.062414259,0.078758949
456,28/09/2021,0.156780872,0.046006025,0.0620855
457,01/10/2021,0.173412606,0.045707803,0.066683117
458,04/10/2021,0.159081903,0.054008728,0.067013497
459,10/10/2021,0.168588413,0.071476562,0.078574444
460,13/10/2021,0.139289488,0.051719752,0.061345236
461,22/10/2021,0.179289206,0.060981063,0.075456846
462,30/10/2021,0.174516803,0.109627866,0.098776328
463,06/11/2021,0.158786964,0.079607116,0.079604175
464,11/11/2021,0.146296699,0.082887347,0.077812598
465,15/11/2021,0.193714703,0.071782972,0.085095189
466,18/11/2021,0.165926561,0.06644563,0.075067012
467,30/12/2021,0.157232551,0.050190983,0.065012461
468,01/01/2022,0.176884874,0.051619296,0.070429758
469,11/01/2022,0.165047125,0.071388183,0.077617927
470,13/01/2022,0.158849158,0.075695376,0.077822325
471,25/01/2022,0.182188106,0.07807124,0.084703838
472,01/02/2022,0.198633275,0.103054203,0.101851846
473,09/02/2022,0.148254775,0.063055416,0.068777243
474,11/02/2022,0.168804805,0.056906401,0.071747254
475,21/02/2022,0.18806191,0.063076144,0.079223168
476,23/02/2022,0.161781166,0.049060445,0.065137097
477,05/03/2022,0.139599121,0.101590895,0.085571652
478,09/03/2022,0.184326336,0.076341071,0.084850025
479,12/03/2022,0.179753559,0.071477481,0.081121554
480,17/03/2022,0.171987457,0.064253714,0.07583171
481,19/03/2022,0.184660056,0.054960554,0.074541765
482,05/04/2022,0.135229271,0.050018693,0.05962343
483,14/04/2022,0.187497652,0.053389487,0.074278109
484,17/04/2022,0.157237493,0.054544751,0.067016631
485,11/05/2022,0.175387075,0.064755802,0.076964631
486,20/05/2022,0.131010446,0.108505855,0.08726565
487,13/06/2022,0.248091267,0.083135169,0.104127154
488,25/06/2022,0.263482532,0.08453126,0.108215558
489,07/07/2022,0.275917897,0.07547454,0.107140547
490,19/07/2022,0.1875297,0.057490362,0.075348853
491,22/07/2022,0.325849354,0.082364475,0.124504992
492,31/07/2022,0.228255864,0.060441948,0.086957375
493,03/08/2022,0.276562961,0.07617249,0.108665884
494,12/08/2022,0.227683969,0.053252993,0.08403098
495,24/08/2022,0.207304737,0.055497017,0.080556626
496,05/09/2022,0.254290036,0.072224282,0.100337723
497,17/09/2022,0.181247216,0.058756746,0.075272315
498,20/09/2022,0.222729595,0.072983396,0.093263698
499,29/09/2022,0.197656367,0.077359079,0.088883996
500,11/10/2022,0.180499177,0.117112509,0.103881739
501,07/11/2022,0.162355263,0.080026178,0.080789978
502,19/11/2022,0.175544173,0.083056528,0.085821069
503,01/12/2022,0.186584814,0.120624118,0.107366344
504,10/12/2022,0.169359437,0.092861324,0.088983389
505,13/12/2022,0.179974192,0.081603391,0.086670756
506,22/12/2022,0.193485636,0.063626817,0.081649312
507,25/12/2022,0.12730798,0.053782615,0.058899619
508,15/01/2023,0.17027052,0.065095383,0.076135605
509,27/01/2023,0.193151913,0.084646902,0.091326128
510,08/02/2023,0.17358495,0.088044479,0.087631441
511,16/02/2023,0.184928677,0.074756049,0.084729442
512,20/02/2023,0.166015488,0.095990042,0.089688405
513,23/02/2023,0.177886211,0.084365775,0.087215091
